"Wall: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","Wall: (0, 5)","State: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","State: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","Wall: (2, 2)","State: (2, 3)","State: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","State: (3, 4)","State: (3, 5)","State: (4, 0)","State: (4, 1)","State: (4, 2)","State: (4, 3)","Wall: (4, 4)","State: (4, 5)","Wall: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
0.0,-0.03999999910593033,-0.03999999910593033,1.0,1.0,0.0,-0.03999999910593033,-1.0,-0.03999999910593033,1.0,1.0,1.0,-0.03999999910593033,-0.03999999910593033,0.0,1.0,1.0,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,-1.0,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,-1.0,-0.03999999910593033,-1.0,
0.0,-0.07959999919235705,0.7440800203078988,1.9900000242888929,2.7740800627624997,0.0,-0.07959999919235705,-1.0435204001911669,0.8217039441343114,2.756428752798735,3.568957919262391,4.024614746262421,-0.07959999919235705,-0.27398852375748206,0.0,3.381091630634859,4.26034282347868,4.768668468625004,-0.08352039929709731,-1.0439085198110585,-0.274026947600794,1.6467359686744842,3.4932584647622638,4.078658117193174,-0.07959999919235705,-0.08352039929709731,-0.0839085189169888,1.251947976496947,0.0,3.1823773089466503,0.0,-0.07959999919235705,-0.11531014359822285,-0.023832882792615973,-0.06679564275806699,1.4148301192987072,
0.0,0.4381224691693254,1.6910926750816857,3.6669679240715918,4.532199442744975,0.0,-0.11880400023975965,-0.33296119928456636,2.391858498076839,4.524372654439539,5.45376493594197,6.189916994870536,-0.12307331605856621,-0.27378417335049743,0.0,5.339805259747156,6.320120858899977,7.0221248040913125,-0.12621281567423828,-1.1057718954025617,1.2287793080275298,3.6966076204536114,5.735287170862133,6.4931035895365605,-0.11919211985965115,-0.1231501637451901,1.0617762725893907,3.1167720144018625,0.0,5.732648892605986,0.0,-0.12233930462267635,0.7864557825072132,1.539729851551769,1.166240535651162,3.7957840354448678,
0.0,1.3097563983925964,3.2684508440717734,5.400444783888167,6.302713737800744,0.0,-0.15803862450534156,0.996913229748762,4.103673869744765,6.382666715645545,7.304732818546436,8.093340704415686,-0.16561496108396012,0.7060547828499608,0.0,7.209404876880333,8.194270007210879,8.933920025464943,-0.16815645327756507,0.030900794541537824,3.114478316167116,5.585975607286989,7.64569087565316,8.435405521053674,-0.1583920470163116,0.7918744166962365,2.814675982106394,4.971306156468243,0.0,7.775905846061833,0.0,0.6529120872281257,2.4062949906795184,3.2909555983048966,3.197176662446987,5.850820707251907,
0.0,2.7769734316971957,4.96699273924407,7.170773131413903,8.119223767005733,0.0,0.7175135924667644,2.594929586276868,5.913068180029207,8.208986191976866,9.116553146826542,9.906009123046921,0.5817743237373383,2.14267936832786,0.0,9.026481074494278,9.998390021951197,10.73452518598043,0.4071769660503195,1.757187718767232,4.971079080337432,7.398033442681859,9.446235588426763,10.232026670045444,0.611794261893129,2.4278233200620303,4.629608565263085,6.769733212021096,0.0,9.603394717683614,0.0,2.185697625701842,4.1688387570197385,5.09086437988261,5.226891109421227,7.702582299767258,
0.0,4.425676758716767,6.716378517744512,8.970241885779735,9.912167410565589,0.0,2.1438137905077554,4.333417386011863,7.711832478204623,10.001985886210583,10.892718250408214,11.67044601270824,1.9276214867647539,3.795026449359073,0.0,10.805035300985919,11.759449606507836,12.481829165644713,1.700948364921528,3.553156870508154,6.7697107314835945,9.162966893392586,11.193588727636143,11.96674491903146,2.111797643230557,4.194796683604719,6.407099518070685,8.521576430791809,0.0,11.339134410046695,0.0,3.9113781731424826,5.925644978318069,6.853189798545304,7.0953697970359775,9.445591966615105,
0.0,6.146522259057446,8.492824672376907,10.743667277143508,11.671960750234893,0.0,3.795138757157638,6.091984818867716,9.485834114389473,11.760354673555184,12.633910812202332,13.397132910075358,3.5322921298826317,5.510256652953529,0.0,12.548085190621018,13.484019190820412,14.19036742782691,3.332865212625399,5.322411334769796,8.52157420521854,10.889884893033686,12.902149868944026,13.660791923880998,3.821300691772804,5.948568127414303,8.141631283419619,10.234446651959365,0.0,13.02449613832448,0.0,5.64513138928114,7.645505963515233,8.565028683317044,8.84579227627247,11.126248279107077,
0.0,7.897929536882198,10.248871956711199,12.48436362120344,13.397533780200645,0.0,5.51026777142586,7.840191268277527,11.227937079838954,13.484270101926882,14.340815992163884,15.08908914491114,5.2193445343981235,7.231662181322351,0.0,14.256720579732285,15.174188326295019,15.864195744917742,5.07037378080178,7.053929768695015,10.234446431627607,12.581846066124758,14.575978674922146,15.319883696993424,5.551541867775281,7.665379221047629,9.837764578514221,11.91197129031423,0.0,14.67219848525364,0.0,7.346753623118979,9.326776225221185,10.233365819178776,10.523455767815125,12.763702238648081,
0.0,9.635180787693306,11.973820378255548,14.191306306051857,15.089221780001068,0.0,7.231663282051139,9.562343880304024,12.936516228340407,15.174281275241569,16.014108738874302,16.747549711635585,6.920127155896291,8.93440371865963,0.0,15.93169111802564,16.830967309020508,17.50480242113121,6.781407778402027,8.749060324065818,11.911971268501386,14.240206783782044,16.21657546607772,16.945913392310416,7.251942537837574,9.344995358102306,11.498721226834098,13.555902666412198,0.0,16.286259108236415,0.0,9.011916001578603,10.97227038297928,11.864352116344142,12.15249671506432,14.36542128711962,
0.0,11.343820961897533,13.665638255597484,15.864762278211144,16.747618929307237,0.0,8.934403827631781,11.25326539684525,14.611644424262124,16.831023395817933,17.654450975686455,18.373308460128413,8.605646601073799,10.609051438115445,0.0,17.573674120387782,18.455094778601445,19.113038472433328,8.459157310826741,10.409732157407701,13.555902664252727,15.865825652039963,17.82479766923624,18.53982732199623,8.91663542927306,10.989730650892318,13.126292932420297,15.16727165469291,0.0,17.868222982710442,0.0,10.642301390554104,12.584183010278538,13.461410798125373,13.743608348045827,15.934426951661251,
