NastyPlayer,285.91

HardT4TPlayer,392.782
GrimTriggerPlayer,392.56284
TolerantPlayer,391.7186
Agarwal_Anusha_Player,388.23108
T4TPlayer,388.0938
WinStayLoseShift,384.1538
SoftT4TPlayer,381.87482
NicePlayer,376.92987
FreakyPlayer,336.13943
RandomPlayer,287.1421
NastyPlayer,278.90848

GrimTriggerPlayer,404.8731
HardT4TPlayer,395.02167
Agarwal_Anusha_Player,394.65894
TolerantPlayer,388.93848
T4TPlayer,388.19348
WinStayLoseShift,385.97516
SoftT4TPlayer,380.63397
NicePlayer,363.7663
FreakyPlayer,330.42374
NastyPlayer,304.6622
RandomPlayer,284.4333

GrimTriggerPlayer,396.4878
Agarwal_Anusha_Player,395.31384
HardT4TPlayer,394.4194
SoftT4TPlayer,390.76196
TolerantPlayer,386.38477
T4TPlayer,384.6989
WinStayLoseShift,375.84183
NicePlayer,370.0011
FreakyPlayer,339.02933
RandomPlayer,287.6201
NastyPlayer,280.1915

Agarwal_Anusha_Player,394.67578
GrimTriggerPlayer,389.6471
TolerantPlayer,388.6753
T4TPlayer,384.4159
HardT4TPlayer,383.52292
WinStayLoseShift,376.2884
SoftT4TPlayer,370.71622
NicePlayer,357.31693
FreakyPlayer,341.8426
NastyPlayer,294.9282
RandomPlayer,278.49326

GrimTriggerPlayer,402.11853
HardT4TPlayer,396.25568
T4TPlayer,393.41455
TolerantPlayer,387.1864
Agarwal_Anusha_Player,382.786
SoftT4TPlayer,381.40527
WinStayLoseShift,381.25003
NicePlayer,369.32626
FreakyPlayer,345.26254
NastyPlayer,291.69366
RandomPlayer,283.56003

HardT4TPlayer,398.16592
T4TPlayer,394.76236
GrimTriggerPlayer,386.5517
Agarwal_Anusha_Player,385.59735
TolerantPlayer,384.8357
SoftT4TPlayer,379.91046
WinStayLoseShift,373.01178
NicePlayer,360.77203
FreakyPlayer,338.9884
NastyPlayer,285.2817
RandomPlayer,283.9527

Agarwal_Anusha_Player,392.00436
TolerantPlayer,391.45438
SoftT4TPlayer,389.41486
