TolerantPlayer,321.07568
WinStayLoseShift,316.9882
SoftT4TPlayer,315.82898
FreakyPlayer,299.14987
NicePlayer,295.31406
NastyPlayer,264.3301
RandomPlayer,241.86067

GrimTriggerPlayer,339.03192
T4TPlayer,326.34027
HardT4TPlayer,323.5605
TolerantPlayer,319.89227
WinStayLoseShift,306.61914
SoftT4TPlayer,305.86212
NicePlayer,297.1656
FreakyPlayer,285.50702
RandomPlayer,252.58109
NastyPlayer,252.53687

GrimTriggerPlayer,345.44586
T4TPlayer,333.80197
HardT4TPlayer,330.35986
SoftT4TPlayer,329.11392
TolerantPlayer,323.39386
WinStayLoseShift,312.1704
NicePlayer,301.68378
FreakyPlayer,296.11978
NastyPlayer,248.65659
RandomPlayer,247.58984

GrimTriggerPlayer,340.36948
HardT4TPlayer,323.63098
SoftT4TPlayer,321.09384
TolerantPlayer,320.48047
T4TPlayer,316.40485
NicePlayer,310.91415
WinStayLoseShift,302.51196
FreakyPlayer,273.64392
NastyPlayer,255.93834
RandomPlayer,253.05154

GrimTriggerPlayer,338.28223
HardT4TPlayer,332.54062
T4TPlayer,321.68646
TolerantPlayer,321.0971
SoftT4TPlayer,320.19992
WinStayLoseShift,313.83163
FreakyPlayer,299.5964
NicePlayer,294.22638
RandomPlayer,255.66231
NastyPlayer,248.47487

GrimTriggerPlayer,334.73312
SoftT4TPlayer,333.3349
HardT4TPlayer,333.248
T4TPlayer,326.92117
TolerantPlayer,326.73572
WinStayLoseShift,324.14594
FreakyPlayer,304.01883
NicePlayer,301.35852
NastyPlayer,269.05908
RandomPlayer,239.5501

GrimTriggerPlayer,331.64343
T4TPlayer,325.67773
TolerantPlayer,324.4866
HardT4TPlayer,321.22797
SoftT4TPlayer,315.3651
WinStayLoseShift,312.08026
NicePlayer,298.5319
FreakyPlayer,268.9912
NastyPlayer,268.65442
RandomPlayer,258.97845

TolerantPlayer,324.5858
SoftT4TPlayer,322.16742
GrimTriggerPlayer,321.51013
T4TPlayer,317.1009
HardT4TPlayer,314.09143
WinStayLoseShift,312.75208
NicePlayer,305.4605
FreakyPlayer,265.92838
NastyPlayer,263.58002
RandomPlayer,241.97066

HardT4TPlayer,335.7295
GrimTriggerPlayer,333.47696
TolerantPlayer,328.4229
T4TPlayer,323.2314
WinStayLoseShift,322.50797
SoftT4TPlayer,320.9579
NicePlayer,295.0406
FreakyPlayer,283.8983
NastyPlayer,263.58914
RandomPlayer,245.75809

TolerantPlayer,334.35297
GrimTriggerPlayer,331.5246
T4TPlayer,328.11218
SoftT4TPlayer,326.88046
HardT4TPlayer,325.11462
NicePlayer,311.33936
WinStayLoseShift,310.786
FreakyPlayer,272.70328
RandomPlayer,261.70703
NastyPlayer,254.10776

HardT4TPlayer,328.70428
GrimTriggerPlayer,327.1807
TolerantPlayer,326.21832
T4TPlayer,325.78345
WinStayLoseShift,311.13455
NicePlayer,308.46997
SoftT4TPlayer,306.91583
FreakyPlayer,281.41342
NastyPlayer,253.21185
RandomPlayer,238.69579

HardT4TPlayer,333.25092
T4TPlayer,332.4591
GrimTriggerPlayer,331.6319
TolerantPlayer,316.097
SoftT4TPlayer,315.44885
WinStayLoseShift,308.77203
NicePlayer,306.50156
FreakyPlayer,296.84833
NastyPlayer,256.6513
RandomPlayer,245.72209

HardT4TPlayer,335.58807
GrimTriggerPlayer,329.447
T4TPlayer,324.289
TolerantPlayer,321.21548
SoftT4TPlayer,317.64398
WinStayLoseShift,309.18552
NicePlayer,309.1336
FreakyPlayer,292.75916
RandomPlayer,255.38875
NastyPlayer,250.55782

TolerantPlayer,329.64114
GrimTriggerPlayer,325.57397
SoftT4TPlayer,322.62762
HardT4TPlayer,322.15924
T4TPlayer,321.44815
WinStayLoseShift,309.4796
NicePlayer,299.99646
FreakyPlayer,277.3399
NastyPlayer,254.73822
RandomPlayer,250.60188

GrimTriggerPlayer,335.48517
HardT4TPlayer,326.8767
TolerantPlayer,323.21457
SoftT4TPlayer,322.78296
T4TPlayer,314.1004
WinStayLoseShift,311.69064
NicePlayer,303.05463
FreakyPlayer,280.8282
NastyPlayer,264.42755
RandomPlayer,245.0304

GrimTriggerPlayer,332.06287
TolerantPlayer,324.91348
T4TPlayer,321.70984
HardT4TPlayer,316.82773
SoftT4TPlayer,315.18683
WinStayLoseShift,311.90845
NicePlayer,304.0229
FreakyPlayer,272.66058
NastyPlayer,252.9167
RandomPlayer,242.0746

