"State: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","Wall: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","Wall: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","Wall: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","State: (4, 5)","State: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
1.0,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,0.0,-1.0,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,1.0,-0.03999999910593033,-1.0,0.0,-0.03999999910593033,-0.03999999910593033,0.0,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,1.0,-1.0,-0.03999999910593033,1.0,-0.03999999910593033,-0.03999999910593033,
10.466175832224483,9.042624207324742,7.912751390992162,7.001763354801257,6.679537699250981,5.895468936207017,0.0,0.33003629345894336,1.4094936385452603,2.1298378474381736,0.0,1.6100974340836371,7.490167520038775,6.327762461660718,4.570988186451444,4.1193824242708965,0.0,0.45005291537503317,3.091786089741761,4.478019187725749,4.667193250167765,3.7544041881465615,0.0,1.3010127128490832,3.0663298476603664,0.0,7.686449766831165,7.0869175059684455,5.766196860098414,5.254414213086105,7.6533697216867855,6.181522389522017,6.176529030656609,7.2609790792433575,6.9152600233328405,6.555859018821189,
19.027217674155715,18.34404649518636,17.809489733002522,17.303733989962822,16.844670796001267,16.339234687973825,0.0,16.744006931656166,17.3266276788017,16.983748575869388,0.0,15.895652702102579,16.072899957946852,15.903564455049583,14.686107648976753,14.495741796747248,0.0,15.459025572486036,15.72086056208017,16.52713670052109,14.669303582564424,13.126193187240183,0.0,12.676782534559784,13.907405543658047,0.0,15.737299631370718,15.229151082753704,13.80447431650279,13.869100657135608,15.007114995665038,13.402294314057063,15.256485094979196,16.008385190370554,15.45754701768764,14.981296475675824,
26.769672358950473,25.998257085773346,25.37675022038445,24.78614544712218,24.252503254413746,23.664649919083317,0.0,24.3112674196275,24.8099002877822,24.391505951040813,0.0,23.148681955687174,24.054092205989463,23.832919557923038,23.303653385823786,23.87988771156546,0.0,22.6408576827625,22.68424626962268,23.69899582783978,23.29196150449053,20.19286822698897,0.0,22.141058214594633,22.179519781603272,0.0,23.48481018401783,22.09323721015211,20.505165087108743,20.87759574453534,23.210101381855363,19.895632687455358,22.266681028240853,23.2141993329847,22.540319905435215,21.989684246783007,
33.77181131036781,32.92053391127588,32.2202997796414,31.552812983408987,30.951504288893265,30.288381505243095,0.0,31.154816978884455,31.57741249133493,31.090599892507885,0.0,29.706176434607663,31.013511102322145,30.611423331197948,29.99775291928299,30.511443960176614,0.0,29.132777458046135,30.507133326699382,31.23187346259637,30.607858438766925,29.00459761306544,0.0,28.5680593072211,28.812899669513957,0.0,30.354807321948766,29.74691993178695,27.08409829952993,27.976836003923886,30.038658262382505,28.258564561254886,28.745917431128017,29.645192868375077,28.924012435482418,28.38878358746336,
40.10442181840794,39.18091852439211,38.409484843512324,37.672467301340426,37.00996221228535,36.278767032834224,0.0,37.34400204275537,37.69783071382921,37.14914184540372,0.0,35.63665825242463,36.865470030241276,36.062238734588334,35.983794369369285,36.50146678346151,0.0,35.003954601733106,36.316504312226,37.10421149494687,36.528114467338696,35.09697489925002,0.0,34.38052482208143,35.678822298806935,0.0,37.10251211053163,36.428969321380194,34.77660209294051,33.93792056852947,36.68870098502994,34.83770880140867,36.403301977064174,36.99049137571087,36.23417356206651,35.47754169781412,
45.83152265499204,44.84269954022977,44.0068742474657,43.20697432957622,42.48912430466584,41.696365655543744,0.0,42.94139144670876,43.23302860382825,42.62837993258002,0.0,41.00008102049452,42.05526385462207,42.19155505658194,41.51748295948387,41.931868061750386,0.0,40.313743272393886,41.071495458666625,42.078869270993756,41.51234346132011,40.07386800590585,0.0,39.63721573500449,40.89911162364781,0.0,42.03886653152156,41.319440504044756,39.62037875129413,39.28982550839515,42.11012780834532,40.21223884948361,40.904569094240635,41.84657823479782,41.04317925647522,40.30118608223716,
51.01101126411439,49.96311405983288,49.06905413321233,48.212284507937355,47.44438150281681,46.59594594158902,0.0,48.00357133245539,48.238963585337665,47.58370585907898,0.0,45.850665622684716,47.51271686885585,47.23648872202978,46.47219372272574,46.83756438490306,0.0,45.115822146377525,46.84866225575519,47.64726933896427,46.91676985492497,45.16551879279837,0.0,44.391273936885476,45.75594395672431,0.0,47.13958739661625,46.34210150955825,44.561039688734965,43.98812607938488,46.96103592608492,45.015811002900314,46.327280437994716,46.688439039446905,45.84153859328212,45.03469100476679,
55.69524906915868,54.59392630411095,53.6472000055646,52.73899842370075,51.925828389371446,51.027039614489674,0.0,52.58171720480765,52.76624256200741,52.065214902334844,0.0,50.237448466482725,52.19529484780505,51.773815386171876,50.95063171457754,51.27392260990192,0.0,49.45873726828765,51.44107935036594,51.856002571587744,51.13145579331575,49.5473542227165,0.0,48.6907600130611,50.10570277691531,0.0,51.49398277075272,50.65922367347221,48.84018200014253,48.24168132417332,51.30548903762084,49.317870219182296,50.63650475656493,51.02209393073656,50.127356325640896,49.27556705443751,
59.93159081447323,58.78195091806701,57.78759408510945,56.832878352212106,55.978769618033496,55.03444228813142,0.0,56.72211128435249,56.86063352159913,56.1182123444171,0.0,54.20477721072344,56.34101177489219,55.86837179188254,54.99995759471168,55.285987001222324,0.0,53.386392821447984,55.52912871028962,55.816066055881976,55.05612828964734,53.436625709153894,0.0,52.579139106088235,54.69178002186332,0.0,55.36876159450413,54.496859816792316,52.63909021135762,51.99737587713057,55.58786094263584,53.55024792606597,54.50810841654259,54.85513920579751,53.91878985931583,53.025640703758576,
63.7628632925205,62.56952623787704,61.53209319280646,60.53531088515947,59.64417791557936,58.65866632269088,0.0,60.46661039204951,60.56352822200873,59.78367148038508,0.0,57.79275909296568,60.058933558379806,59.5682737801553,58.661781294287685,58.914391982359675,0.0,56.93849497201591,59.24791672237324,59.84845584448795,58.980687097213334,57.1202219318026,0.0,56.095720321427116,57.84775860149904,0.0,59.06528028664652,58.13855056503265,56.22784032867383,55.43882650213663,59.038101319107824,56.97502638101708,58.124176205152224,58.3548388291237,57.39257250482056,56.46041750306452,
67.22779829623619,65.99494230525849,64.91855189653572,63.88372532339426,62.95910829076109,61.936350379517165,0.0,63.85306909577878,63.91236063631455,63.09864783293574,0.0,61.03766638883503,63.41029956512888,62.913292841821516,61.9733588938641,62.19584487554003,0.0,60.15095327374176,62.528174512747185,62.79940648254852,61.96058904393874,60.26428793027437,0.0,59.27605411816277,61.62191351442258,0.0,62.194067502043616,61.242195734872425,59.306301750449514,58.51173435673215,62.50791148637263,60.4027421974858,61.25590270766265,61.49074544204428,60.49177922927302,59.526701474620324,
70.36142417347827,69.09282795608787,67.9812051973445,66.91197206399156,65.95707263750518,64.9006298153162,0.0,66.91572239658754,66.94098538707105,66.09665376079836,0.0,63.97230310227512,66.43732127603317,65.93807902721599,64.96825197833388,65.16352843461874,0.0,63.056243691326536,65.56011644341483,66.1403528014771,65.20135174874332,63.30373996935775,0.0,62.15229170213797,64.62284827732066,0.0,65.1950649747185,64.20377616860097,62.223696470023924,61.30702237442749,65.53207269423118,63.39818727775737,64.21312645236193,64.33625010182263,63.31590361885853,62.31860056703217,
73.19541994193885,71.89450089649391,70.75101462411398,69.65066480680885,68.6683785194141,67.58147166009401,0.0,69.68553182335704,69.68001999558435,68.80799724793476,0.0,66.62633659371986,69.17353444379735,68.67350479659564,67.67676650326655,67.84744737761724,0.0,65.68373691232036,68.2257612410789,68.42807868169807,67.54110871181673,65.79698418914339,0.0,64.75351005474076,67.26272180958357,0.0,67.76615575114656,66.7684665219176,64.79057115672663,64.10219969940816,68.19994494749317,66.04089429099194,66.79261362259304,67.13359788959642,66.06202499811866,65.04471143973653,
75.75843554440162,74.42828430547866,73.25598123544904,72.12749004003955,71.12043556047185,70.00597756527851,0.0,72.1904984346921,72.15715440609844,71.26008829849451,0.0,69.02659749874108,71.64763405918164,71.14732707396111,70.12629424331863,70.2747356168458,0.0,68.05999526659106,70.71687057075857,71.2853012365067,70.28811564196918,68.36114999572648,0.0,67.10600588318545,69.72806290778226,0.0,70.20587882147773,69.16923686734066,67.13915859897624,66.1656759228999,70.61886133926262,68.43503021067835,69.17655100880035,69.2882208312564,68.21538754301818,67.16564831773466,
78.07638148192707,76.71979316472326,75.52142869304616,74.36748693346894,73.338032539374,72.19865778463762,0.0,74.45594589228922,74.39743091398954,73.4777160349882,0.0,71.19735096916436,73.88499578225893,73.38459111284419,72.34160205989336,72.46993193997184,0.0,70.2090412550353,72.88300294866086,73.02468466878327,72.09394049412306,70.30609028779828,0.0,69.23356146394318,71.87350661022421,0.0,72.26813688668211,71.22185320662095,69.1954078050421,68.46696563298225,72.77848957775353,70.57404251851015,71.24838047811225,71.54486664151227,70.42879717098515,69.36791704564818,
80.17269075297793,78.79219321019535,77.57025926823609,76.39330046897966,75.34358798873438,74.1816789577714,0.0,76.50477646747913,76.42349732786936,75.48329930096986,0.0,73.1605419787322,75.90836617901762,75.40792710320652,74.3450866300327,74.45522856592753,0.0,72.15260040219118,74.93382784346151,75.49290090829076,74.44536140265609,72.49728104840722,0.0,71.15768506683442,73.9028540684784,0.0,74.2774525221291,73.1998791360187,71.12254701564292,70.05690450876402,74.75431354579057,72.52919603659652,73.20303871992697,73.2514147498269,72.14133361676683,71.04867936284184,
82.06855574652704,80.66643512339866,79.42318536976906,78.22541036729992,77.15737683257133,75.9750882011157,0.0,78.3577025690121,78.2558359249099,77.29711330166668,0.0,74.93601717320297,77.7382454347304,77.23779424027396,76.15700239555969,76.25069566496423,0.0,73.91032088784159,76.69186021014994,76.78363270586253,75.81715670997075,73.99359112540245,0.0,72.8978283903214,75.64436204373426,0.0,75.94974676127116,74.863639856889,72.79740226720236,72.03620854638979,76.51510712131838,74.27338964950755,74.89133991145502,75.15151643690494,73.99911996924848,72.90266862311903,
83.78314248399023,82.3614663297928,81.09893893344469,79.88233812530143,78.79773535323778,77.59701577187889,0.0,80.03345613268773,79.91297051398537,78.93749457375182,0.0,76.54172550765335,79.39314840325537,78.89269294036102,77.7956668627603,77.8744843156878,0.0,75.49997217794832,78.3828144687194,78.93430232896044,77.84552771998702,75.88024454466698,0.0,74.47158320613795,77.31735132222293,0.0,77.60708713313386,76.49604111872388,74.38001087961905,73.57996961789713,78.13404914785434,75.875116908372,76.49553348271822,76.4919214200539,75.35143027975774,74.26106405428125,
85.33378437583777,83.89442254553519,82.61446079038662,81.38083425686696,80.28124655988448,79.06385835371817,0.0,81.54897798962968,81.41165369991263,80.42102635637882,0.0,77.99389969930223,80.88981073202355,80.38935376569694,79.27764597116631,79.34301002237385,0.0,76.93762466295243,79.80711571906379,79.85806131767882,78.86236481706518,77.00959023537361,0.0,75.89485920121099,78.7285351202849,0.0,78.96092360757949,77.84223627334349,75.74344382098234,74.95546226549867,79.57043505630757,77.29821883473141,77.87081050538094,78.10129863410748,76.91919758135604,75.79365896764365,
86.73615745164393,85.28080100896328,83.98507192835793,82.73604763021612,81.62290783241677,80.39044481706108,0.0,82.91958912760097,82.76703624191511,81.76270623746343,0.0,79.30722033023305,82.24336472410666,81.74290722824009,80.6179216319176,80.6711186730023,0.0,78.23781211947305,81.20375434557529,81.74904689126,80.62654132019894,78.6471943874157,0.0,77.18204481474652,80.11008191561196,0.0,80.33037026113836,79.19194716408276,77.04426093467465,76.25253077822056,80.89807124892273,78.61147675670345,79.18841111855548,79.14226041885782,77.97690197526536,76.86552324922766,
88.00443883504107,86.53461714808005,85.22462837746224,83.96167861358444,82.83628253572063,81.59018612980505,0.0,84.15914557670528,83.99282021841869,82.97609777001259,0.0,80.49496425898995,83.46749466751757,82.96703698513608,81.83004320919655,81.87223662461727,0.0,79.41367863779136,82.35510152559984,82.37265398752061,81.3530583973033,79.47639391872775,0.0,78.34615269644215,81.25109832091417,0.0,81.42378265526592,80.27844661838459,78.15302639137701,77.39926559617271,82.06931510260365,79.77215212242596,80.30772668126909,80.51393348361294,79.30753764963549,78.16408485184307,
89.15145006566321,87.66854626785481,86.34566128603056,85.07011757746515,83.93363713688528,82.67521093390071,0.0,85.28017848527362,85.10139754658245,84.07346759124874,0.0,81.56913884139871,84.57457600299155,84.07411825491563,82.9262645042203,82.95850643640941,0.0,80.47711150046656,83.51102033572849,84.05124677116275,82.90115190581369,80.91030287503871,0.0,79.3989512563202,82.3942753042673,0.0,82.55775800483251,81.39694304543278,79.22336465165884,78.4431124283508,83.15875382615478,80.84953364242365,81.3909268912563,81.30998159973076,80.12428458560115,78.99626129356346,
90.18878671697419,88.69405168970941,87.35950360277309,86.0725701535842,84.9260652115916,83.6564881584136,0.0,86.29402080201614,86.10397525690959,85.06590943071828,0.0,82.5406033175006,85.57580072370483,85.07534295248993,83.91766763651141,83.94090962379745,0.0,81.4388613554032,84.5024968262008,85.04484272835688,83.92598874201583,81.96478909969531,0.0,80.3510836360673,83.37583703080345,0.0,83.95726119096189,82.77070883816498,80.6056614004626,79.43297614183844,84.1384800652562,81.81968835895138,82.75634386447891,82.93936834742722,81.70818689432971,80.49718973151202,
