"State: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","Wall: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","Wall: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","Wall: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","State: (4, 5)","State: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)",
1.0,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,-0.03999999910593033,0.0,-1.0,-0.03999999910593033,-0.03999999910593033,0.0,-0.03999999910593033,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,0.0,-0.03999999910593033,-0.03999999910593033,1.0,-0.03999999910593033,-1.0,0.0,-0.03999999910593033,-0.03999999910593033,0.0,1.0,-0.03999999910593033,-1.0,-0.03999999910593033,1.0,-1.0,-0.03999999910593033,1.0,-0.03999999910593033,-0.03999999910593033,
19.027217674155715,17.2009363034985,15.721136921695116,14.502597273912881,14.093986570658583,12.829727808799783,0.0,6.104525547453392,7.21369260612759,7.93058792360649,0.0,5.543661587923672,11.968718991187401,10.856659864842287,9.150528298023941,8.74419789706736,0.0,3.119758573001467,7.236988099528893,8.619590214775782,8.871762769684791,8.003920062497388,0.0,4.3905194952535425,7.324645460836655,0.0,12.335263758155756,11.649288531376625,10.29369930033192,9.59604399865934,12.311807940798586,10.806177001732475,10.76348414090853,11.805330530354562,11.418378997949945,11.002137279507414,
33.77181131036781,32.92053390824909,32.22029977164935,31.55281296743732,30.951504260822283,30.288381419267328,0.0,31.154816970892405,31.577412478959328,31.09059987337845,0.0,29.70617628578392,28.050034158665397,28.001336764947197,26.783001206308104,26.56218158346103,0.0,29.132777201400483,27.576345882643587,28.3868956035547,25.69785308342355,23.994578964043015,0.0,23.47047923012917,24.236933122816367,0.0,26.673784249924935,26.065428924930398,24.549617326872426,24.607651436157525,25.324042578778766,23.61854760175459,26.028201819150507,26.949436389106207,26.272387432911156,25.68433996398817,
45.83152265499204,44.84269954022977,44.0068742474657,43.20697432957622,42.48912430466584,41.696365655543744,0.0,42.94139144670876,43.23302860382825,42.62837993258002,0.0,41.00008102049452,42.34439599661399,42.22037793907007,41.52035717096882,41.93217335474299,0.0,40.313743272393886,41.615423019988576,41.5508738082534,40.859935356313585,40.182046895768046,0.0,39.637215735004446,40.90667821668207,0.0,39.753990011927094,37.28086880368681,35.43814561154646,35.65548428473195,41.17041208367851,35.13304306539397,37.4822779926768,38.29589733994284,37.457086846840284,36.74423648327592,
55.69524906915868,54.59392630411095,53.6472000055646,52.73899842370075,51.925828389371446,51.027039614489674,0.0,52.58171720480765,52.76624256200741,52.065214902334844,0.0,50.237448466482725,52.23116273752031,51.77740585131528,50.95099156879816,51.27396263363334,0.0,49.45873726828765,51.4920836495074,52.04512637826981,50.31907768854253,49.44399195279823,0.0,48.6907600130611,50.69436774176606,0.0,50.60391826823376,48.73018834140914,46.91362449295643,47.86563309948764,51.606475205326774,49.60801960622364,49.84437041085666,49.89247387119727,48.9181935207761,48.16724062576922,
63.7628632925205,62.56952623787704,61.53209319280646,60.53531088515947,59.64417791557936,58.65866632269088,0.0,60.46661039204951,60.56352822200873,59.78367148038508,0.0,57.79275909296568,60.063383308306804,59.568719211211786,58.66182593759692,58.91439694768096,0.0,56.93849497201591,59.204159053444165,59.4078282720299,58.600662688004675,57.07852818299069,0.0,56.095720321427116,57.737527546763104,0.0,58.7488638950168,57.83758502952716,54.91482301869861,55.262347078546824,58.928004730710796,56.86600413772711,57.816545148529876,57.89937889782856,56.84674358518785,55.96011376480745,
70.36142417347827,69.09282795608787,67.9812051973445,66.91197206399156,65.95707263750518,64.9006298153162,0.0,66.91572239658754,66.94098538707105,66.09665376079836,0.0,63.97230310227512,66.43787330946948,65.93813428713862,64.96825751675735,65.16352905061366,0.0,63.056243691326536,65.56064858484126,66.14070961814032,65.20395576741437,63.30402697073599,0.0,62.15229170213797,64.62338785569536,0.0,65.2184306762769,64.25053442121641,62.29303793684289,61.40363740877601,65.52752380929253,63.39353972954767,64.2593961845562,64.62468332414096,63.57672306851768,62.558132967465546,
75.75843554440162,74.42828430547866,73.25598123544904,72.12749004003955,71.12043556047185,70.00597756527851,0.0,72.1904984346921,72.15715440609844,71.26008829849451,0.0,69.02659749874108,71.64770254413472,71.14733392947556,70.12629493041229,70.27473569326578,0.0,68.05999526659106,70.65497729964443,70.70931508177821,69.806615383589,68.04495474597897,0.0,67.10600588318545,69.66726360780551,0.0,69.93388486935574,68.90734908381248,66.89293202612807,66.00179517563774,70.5865076839224,68.40377406682646,68.9428721974479,69.12798046019347,68.04831646789654,67.00160174941227,
80.17269075297793,78.79219321019535,77.57025926823609,76.39330046897966,75.34358798873438,74.1816789577714,0.0,76.50477646747913,76.42349732786936,75.48329930096986,0.0,73.1605419787322,75.90837467522181,75.40792795369774,74.34508671527314,74.45522857540817,0.0,72.15260040219118,74.93382606310175,75.4928074859148,74.44436912332608,72.49717258963744,0.0,71.15768506683442,73.90285291536728,0.0,74.26798767728224,73.1801989893283,71.09254838564067,70.29637187582132,74.75873584813394,72.53369920869665,73.18381512470388,73.14093228661032,72.039668327821,70.98435000985958,
83.78314248399023,82.3614663297928,81.09893893344469,79.88233812530143,78.79773535323778,77.59701577187889,0.0,80.03345613268773,79.91297051398537,78.93749457375182,0.0,76.54172550765335,79.39314945728957,78.89269304587246,77.7956668733352,77.87448431686396,0.0,75.49997217794832,78.30774612288603,78.23833818698719,77.27365751373378,75.44861977350084,0.0,74.47158320613795,77.24356415407404,0.0,77.38616657605333,76.2855509454692,74.20093278893162,73.44062202463488,78.09551498059844,75.83792932535201,76.32409259204806,76.56724451666337,75.39782653338314,74.28649673402454,
